step,loss
235,0.05992922931909561
236,0.06575541198253632
237,0.06628520786762238
238,0.06322351098060608
239,0.06692622601985931
240,0.05764041468501091
241,0.06387057900428772
242,0.061582427471876144
243,0.05856269225478172
244,0.06698498129844666
245,0.06649976223707199
246,0.054061949253082275
247,0.06409827619791031
248,0.054787568747997284
249,0.05544473975896835
250,0.056643519550561905
251,0.059511471539735794
252,0.0625888928771019
253,0.06442498415708542
254,0.06149520352482796
255,0.06554204970598221
256,0.062834233045578
257,0.06236247718334198
258,0.057072047144174576
259,0.06772048771381378
260,0.06180305778980255
261,0.0648152083158493
262,0.06941613554954529
263,0.0556771382689476
264,0.06275381147861481
265,0.06057509407401085
266,0.061995889991521835
267,0.06427673995494843
268,0.05671339109539986
269,0.06347309798002243
270,0.06254445016384125
271,0.0587976798415184
272,0.05685178190469742
273,0.05839017778635025
274,0.053795382380485535
275,0.061742279678583145
276,0.05797836557030678
277,0.062387675046920776
278,0.05509655177593231
279,0.05910112336277962
280,0.05330386385321617
281,0.0610308013856411
282,0.0637398213148117
283,0.062031153589487076
284,0.06177188828587532
285,0.060007840394973755
286,0.05538346245884895
287,0.049204807728528976
288,0.06279165297746658
289,0.053274210542440414
290,0.07059953361749649
291,0.059824176132678986
292,0.06617362797260284
293,0.07064519077539444
294,0.0571725107729435
295,0.06684327125549316
296,0.06022578477859497
297,0.05632195994257927
298,0.05604838579893112
299,0.050560858100652695
300,0.0511477068066597
301,0.05622388795018196
302,0.058292120695114136
303,0.06060389429330826
304,0.05653515085577965
305,0.059522099792957306
306,0.05981846898794174
307,0.062379054725170135
308,0.060823045670986176
309,0.061320964246988297
310,0.06298431009054184
311,0.0627322793006897
312,0.05725077539682388
313,0.057820744812488556
314,0.05163433402776718
315,0.05936805158853531
316,0.060368962585926056
317,0.06147574633359909
318,0.05766929313540459
319,0.06258263438940048
320,0.05654237046837807
321,0.053174495697021484
322,0.048081230372190475
323,0.05995592847466469
324,0.05606228485703468
325,0.055663056671619415
326,0.054659903049468994
327,0.06194787099957466
328,0.05552951991558075
329,0.05615190044045448
330,0.055516261607408524
331,0.055870864540338516
332,0.05450538545846939
333,0.06032973527908325
334,0.05630101263523102
335,0.059735193848609924
336,0.06260395050048828
337,0.05053648725152016
338,0.054553866386413574
339,0.05482282117009163
340,0.06011918932199478
341,0.048811908811330795
342,0.053628791123628616
343,0.05036737769842148
344,0.06738565862178802
345,0.05204486474394798
346,0.05901380255818367
347,0.05778427794575691
348,0.05463285744190216
349,0.06919706612825394
350,0.05766279622912407
351,0.06719796359539032
352,0.0716916024684906
353,0.060149405151605606
354,0.06257645040750504
355,0.06270661950111389
356,0.05675867944955826
357,0.07823160290718079
358,0.0561075322329998
359,0.07456998527050018
360,0.07643581181764603
361,0.06584279239177704
362,0.07095552980899811
363,0.06391406804323196
364,0.05615366995334625
365,0.057756457477808
366,0.0623604841530323
367,0.05488446727395058
368,0.06259860098361969
369,0.048869479447603226
370,0.06747353821992874
371,0.052937477827072144
372,0.08367057889699936
373,0.08100593835115433
374,0.05733465775847435
375,0.07311653345823288
376,0.058007072657346725
377,0.07928259670734406
378,0.07654042541980743
379,0.0638427659869194
380,0.07133949548006058
381,0.06665099412202835
382,0.06717029958963394
383,0.05973305180668831
384,0.06129580736160278
385,0.06576820462942123
386,0.05644426494836807
387,0.05694703012704849
388,0.05418518930673599
389,0.0627385824918747
390,0.05234396457672119
391,0.07867082208395004
392,0.07640548795461655
393,0.062610924243927
394,0.06345599889755249
395,0.06213736534118652
396,0.06353161484003067
397,0.06204328313469887
398,0.06018628180027008
399,0.06212305650115013
400,0.058669473975896835
401,0.06697287410497665
402,0.05963237211108208
403,0.06258627027273178
404,0.06403972208499908
405,0.06388676166534424
406,0.0662359893321991
407,0.06420295685529709
408,0.05899396538734436
409,0.06955715268850327
410,0.05622894689440727
411,0.06936708092689514
412,0.06297143548727036
413,0.06369560956954956
414,0.06253030896186829
415,0.054190341383218765
416,0.058862973004579544
417,0.057093579322099686
418,0.05403858795762062
419,0.0674269050359726
420,0.05327118933200836
421,0.06556978076696396
422,0.059028055518865585
423,0.06085367500782013
424,0.07098466902971268
425,0.06304242461919785
426,0.06408292800188065
427,0.05230289325118065
428,0.061066024005413055
429,0.05844629183411598
430,0.06572757661342621
431,0.05727432668209076
432,0.06125127151608467
433,0.057149603962898254
434,0.05654321238398552
435,0.05654752627015114
436,0.05437624454498291
437,0.05228715017437935
438,0.05571316182613373
439,0.05629415810108185
440,0.056001510471105576
441,0.051174312829971313
442,0.05056482553482056
443,0.048776011914014816
444,0.057972561568021774
445,0.053585026413202286
446,0.057515792548656464
447,0.05744587630033493
448,0.061807677149772644
449,0.05807942897081375
450,0.055455565452575684
451,0.05435343459248543
452,0.058077581226825714
453,0.06284137815237045
454,0.0521300844848156
455,0.05682986602187157
456,0.05053121969103813
457,0.06209221109747887
458,0.054836206138134
459,0.06376264989376068
460,0.05188741907477379
461,0.06276731193065643
462,0.05396069586277008
463,0.05553151294589043
464,0.05256957560777664
465,0.055156856775283813
466,0.06269850581884384
467,0.047220174223184586
468,0.06080777943134308
469,0.055406682193279266
470,0.05776124820113182
471,0.05225999280810356
472,0.056196510791778564
473,0.05310370400547981
474,0.05818214640021324
475,0.05666607990860939
476,0.05391645431518555
477,0.05562202259898186
478,0.056733738631010056
479,0.06287316232919693
480,0.058860987424850464
481,0.05366869270801544
482,0.062095049768686295
483,0.05429241433739662
484,0.06687897443771362
485,0.05329403653740883
486,0.05444421246647835
487,0.047843754291534424
488,0.0646967813372612
489,0.05594027787446976
490,0.06527581810951233
491,0.06083106994628906
492,0.05914395675063133
493,0.05677424743771553
494,0.06424622237682343
495,0.05821530520915985
496,0.058082591742277145
497,0.06372328847646713
498,0.06102581322193146
499,0.058399446308612823
500,0.052474647760391235
501,0.06418966501951218
502,0.05007806047797203
503,0.06392920017242432
504,0.05099897459149361
505,0.058322906494140625
506,0.05743461474776268
507,0.06443239003419876
508,0.061024051159620285
509,0.056010808795690536
510,0.06312473118305206
511,0.05646268650889397
512,0.05764478072524071
513,0.0598626472055912
514,0.05262291431427002
515,0.05996828153729439
516,0.05218614637851715
517,0.06273762881755829
518,0.056399308145046234
519,0.057449616491794586
520,0.06261906027793884
521,0.054820042103528976
522,0.06606475263834
523,0.05399859696626663
524,0.055459145456552505
525,0.05851760134100914
526,0.05624309182167053
527,0.05830046534538269
528,0.058605968952178955
529,0.05460499972105026
530,0.05484320968389511
531,0.054943669587373734
532,0.057659849524497986
533,0.05239052325487137
534,0.06745564192533493
535,0.05896420776844025
536,0.0633135661482811
537,0.05233367532491684
538,0.06609676033258438
539,0.05694054812192917
540,0.07294564694166183
541,0.0577114000916481
542,0.06875505298376083
543,0.06491871178150177
544,0.05912352725863457
545,0.0648619756102562
546,0.05214579030871391
547,0.06503932923078537
548,0.05202377215027809
549,0.0661616325378418
550,0.05107429251074791
551,0.05931601673364639
552,0.057864006608724594
553,0.06179545819759369
554,0.05691440403461456
555,0.05962572246789932
556,0.06104113906621933
557,0.05068156123161316
558,0.06028566509485245
559,0.05645686760544777
560,0.06044115498661995
561,0.055411774665117264
562,0.057468220591545105
563,0.05537017434835434
564,0.05770077928900719
565,0.051876187324523926
566,0.05515813082456589
567,0.05659855902194977
568,0.058239005506038666
569,0.04575240984559059
570,0.06853866577148438
571,0.056242913007736206
572,0.05810549482703209
573,0.056644126772880554
574,0.05451146513223648
575,0.06171458587050438
576,0.06187943369150162
577,0.055948153138160706
578,0.05984761565923691
579,0.05137857049703598
580,0.061377380043268204
581,0.057957034558057785
582,0.052441831678152084
583,0.05598556995391846
584,0.04699317738413811
585,0.061257343739271164
586,0.047274358570575714
587,0.0672091394662857
588,0.05544105917215347
589,0.061319682747125626
590,0.059719085693359375
591,0.0602860301733017
592,0.05822838470339775
593,0.056250959634780884
594,0.06086685135960579
595,0.06056583300232887
596,0.07191947847604752
597,0.06629534065723419
598,0.06818585842847824
599,0.058891259133815765
600,0.0631818026304245
601,0.06107725575566292
602,0.0535440556704998
603,0.0631759986281395
604,0.06433408707380295
605,0.054139986634254456
606,0.06614646315574646
607,0.0569717213511467
608,0.061564408242702484
609,0.05481729283928871
610,0.05865386500954628
611,0.062135450541973114
612,0.06266909092664719
613,0.057165347039699554
614,0.05902410298585892
615,0.054635241627693176
616,0.050545163452625275
617,0.05976640433073044
618,0.060864102095365524
619,0.062324408441782
620,0.05177837982773781
621,0.0681493803858757
622,0.05669231712818146
623,0.060945503413677216
624,0.061830200254917145
625,0.06314191222190857
626,0.05706508457660675
627,0.06120365113019943
628,0.052991364151239395
629,0.06486187130212784
630,0.05136125907301903
631,0.06457536667585373
632,0.04918619245290756
633,0.06973709166049957
634,0.056517455726861954
635,0.06698427349328995
636,0.05962951481342316
637,0.06455416232347488
638,0.058592379093170166
639,0.06593286246061325
640,0.057252123951911926
641,0.05383941903710365
642,0.06225047633051872
643,0.0543995276093483
644,0.06283722817897797
645,0.05579065531492233
646,0.060606930404901505
647,0.049504514783620834
648,0.056910887360572815
649,0.055600229650735855
650,0.0565173476934433
651,0.06215279921889305
652,0.05010732635855675
653,0.06479935348033905
654,0.055036190897226334
655,0.06505058705806732
656,0.05386609584093094
657,0.05783509463071823
658,0.06015969440340996
659,0.047042232006788254
660,0.0697202980518341
661,0.05073368549346924
662,0.06000950187444687
663,0.05974646285176277
664,0.05613981932401657
665,0.0583922453224659
666,0.05637689307332039
667,0.05410519987344742
668,0.05419614538550377
669,0.05506615340709686
670,0.06190275400876999
671,0.05491209030151367
672,0.06397503614425659
673,0.055519964545965195
674,0.055999502539634705
675,0.06390824168920517
676,0.052583467215299606
677,0.05890542268753052
678,0.05668105185031891
679,0.0567193478345871
680,0.05115155875682831
681,0.05425301939249039
682,0.05209850147366524
683,0.05766298621892929
684,0.051798418164253235
685,0.05709163099527359
686,0.05250759795308113
687,0.05872177332639694
688,0.056688934564590454
689,0.054777391254901886
690,0.057891037315130234
691,0.05767056345939636
692,0.05500369891524315
693,0.06053547561168671
694,0.048282068222761154
695,0.0715683177113533
696,0.04965483397245407
697,0.077850341796875
698,0.06865954399108887
699,0.05946950986981392
700,0.0725732296705246
701,0.055156175047159195
702,0.080832339823246
703,0.06497643142938614
704,0.072931669652462
705,0.07889072597026825
706,0.05921386182308197
707,0.06200236454606056
708,0.06215810775756836
709,0.05925261974334717
710,0.065419502556324
711,0.058456193655729294
712,0.06709802895784378
713,0.05548536777496338
714,0.06098984181880951
715,0.05202958360314369
716,0.06606084108352661
717,0.052198391407728195
718,0.06115719676017761
719,0.05536596104502678
720,0.06311037391424179
721,0.05218208581209183
722,0.07251682132482529
723,0.05691228434443474
724,0.0693419799208641
725,0.06019797921180725
726,0.05877895653247833
727,0.06660231947898865
728,0.05662330240011215
729,0.06186593696475029
730,0.05802614614367485
731,0.06478530913591385
732,0.0515306182205677
733,0.067720428109169
734,0.06268415600061417
735,0.05452209338545799
736,0.06567922234535217
737,0.05086357891559601
738,0.061838626861572266
739,0.05951463058590889
740,0.05295960232615471
741,0.0670093223452568
742,0.05026241019368172
743,0.06611251831054688
744,0.05115073174238205
745,0.050790369510650635
746,0.060892850160598755
747,0.0500197634100914
748,0.060301415622234344
749,0.051672354340553284
750,0.051953889429569244
751,0.06380178779363632
752,0.054942481219768524
753,0.054628822952508926
754,0.06412059813737869
755,0.05144224315881729
756,0.07125140726566315
757,0.047109588980674744
758,0.06817175447940826
759,0.06160302832722664
760,0.07475504279136658
761,0.049202002584934235
762,0.09514670819044113
763,0.08010432869195938
764,0.07328037917613983
765,0.08518649637699127
766,0.05606149882078171
767,0.09350050240755081
768,0.08495214581489563
769,0.08447087556123734
770,0.0814734622836113
771,0.07445176690816879
772,0.06464698910713196
773,0.07534222304821014
774,0.060017894953489304
775,0.06976541131734848
776,0.058384329080581665
777,0.0638255700469017
778,0.06966190785169601
779,0.05328608676791191
780,0.07835390418767929
781,0.06896036863327026
782,0.058680515736341476
783,0.06782227754592896
784,0.06470662355422974
785,0.05494856461882591
786,0.06634161621332169
787,0.06314379721879959
788,0.056065551936626434
789,0.06160535290837288
790,0.05972832813858986
791,0.057984787970781326
792,0.06214172765612602
793,0.052446797490119934
794,0.060152631253004074
795,0.06044932082295418
796,0.0592380054295063
797,0.0654187947511673
798,0.054337069392204285
799,0.05763858184218407
800,0.05159503221511841
801,0.06836399435997009
802,0.04989330470561981
803,0.07869305461645126
804,0.06006065011024475
805,0.06822249293327332
806,0.06364216655492783
807,0.0649808719754219
808,0.06209409236907959
809,0.06647573411464691
810,0.05863769352436066
811,0.0603843592107296
812,0.05753287300467491
813,0.06950265169143677
814,0.058814506977796555
815,0.06656638532876968
816,0.06583024561405182
817,0.05341567099094391
818,0.0641830563545227
819,0.056978482753038406
820,0.06537597626447678
821,0.06191558018326759
822,0.06263541430234909
823,0.058674052357673645
824,0.05937433987855911
825,0.05802727863192558
826,0.0645049512386322
827,0.05604128539562225
828,0.056898679584264755
829,0.06205466762185097
830,0.05718911811709404
831,0.053680770099163055
832,0.05788780003786087
833,0.05398387461900711
834,0.06446190923452377
835,0.052802976220846176
836,0.06229797750711441
837,0.05479651317000389
838,0.05454094335436821
839,0.06314663589000702
840,0.05954009294509888
841,0.05482893064618111
842,0.06089353561401367
843,0.06200713664293289
844,0.05780299752950668
845,0.06387195736169815
846,0.0469227060675621
847,0.07129869610071182
848,0.04981212690472603
849,0.08035571128129959
850,0.06090976670384407
851,0.07008112221956253
852,0.06711176782846451
853,0.054960865527391434
854,0.0731879249215126
855,0.058839455246925354
856,0.07732178270816803
857,0.06047363579273224
858,0.06866024434566498
859,0.06512477993965149
860,0.06483906507492065
861,0.05500411242246628
862,0.07017658650875092
863,0.0556633286178112
864,0.06765273213386536
865,0.06111631542444229
866,0.06757715344429016
867,0.05596170201897621
868,0.06696776300668716
869,0.06417696177959442
870,0.05614844709634781
871,0.06057460606098175
872,0.05921605974435806
873,0.06547021120786667
874,0.05239635333418846
875,0.07113069295883179
876,0.06032118573784828
877,0.054038144648075104
878,0.061407867819070816
879,0.058766063302755356
880,0.052571866661310196
881,0.07030732184648514
882,0.04407736286520958
883,0.08086085319519043
884,0.05783305689692497
885,0.06744478642940521
886,0.06802857667207718
887,0.055222585797309875
888,0.06512420624494553
889,0.06130288168787956
890,0.059664033353328705
891,0.05932718142867088
892,0.05920824036002159
893,0.06550020724534988
894,0.056882038712501526
895,0.06686780601739883
896,0.05898767337203026
897,0.06305977702140808
898,0.06138063222169876
899,0.05242711305618286
900,0.06790309399366379
901,0.05184531956911087
902,0.06612523645162582
903,0.06195874884724617
904,0.061027463525533676
905,0.05610913410782814
906,0.06671185046434402
907,0.04693278297781944
908,0.06781048327684402
909,0.058878593146800995
910,0.06695190072059631
911,0.06007208302617073
912,0.06321357935667038
913,0.050507377833127975
914,0.07139024138450623
915,0.0580100379884243
916,0.06261192262172699
917,0.0631689801812172
918,0.05286167934536934
919,0.0671156570315361
920,0.052786294370889664
921,0.06450392305850983
922,0.0542721226811409
923,0.0551706962287426
924,0.058553505688905716
925,0.05223097279667854
926,0.060662537813186646
927,0.05294593423604965
928,0.05790182203054428
929,0.05704544112086296
930,0.05793372541666031
931,0.0567159578204155
932,0.057340845465660095
933,0.05843377858400345
934,0.06074516475200653
935,0.05564046651124954
936,0.06244869530200958
937,0.04957714304327965
938,0.06050172075629234
939,0.04983224347233772
940,0.06789075583219528
941,0.04468763247132301
942,0.07036043703556061
943,0.04785269871354103
944,0.07137826085090637
945,0.058687347918748856
946,0.05924232304096222
947,0.05781189724802971
948,0.051084842532873154
949,0.06142468750476837
950,0.05643428862094879
951,0.06133470684289932
952,0.05440965294837952
953,0.06391056627035141
954,0.05362892150878906
955,0.05459688603878021
956,0.059422556310892105
957,0.05196533352136612
958,0.06861753761768341
959,0.04717354476451874
960,0.06209424510598183
961,0.05658939108252525
962,0.05859408900141716
963,0.05726739019155502
964,0.05983426049351692
965,0.05914261192083359
966,0.06426805257797241
967,0.05167542025446892
968,0.06912785768508911
969,0.054194144904613495
970,0.07026267051696777
971,0.052743420004844666
972,0.06780288368463516
973,0.05203209072351456
974,0.07305653393268585
975,0.06128152459859848
976,0.06247515231370926
977,0.06801126152276993
978,0.05126315355300903
979,0.06832067668437958
980,0.059249069541692734
981,0.05973171815276146
982,0.0660051628947258
983,0.054154470562934875
984,0.06552751362323761
985,0.05931226909160614
986,0.05530339479446411
987,0.072242371737957
988,0.05495976656675339
989,0.06655193865299225
990,0.06609778106212616
991,0.05620632320642471
992,0.057564470916986465
993,0.05550318956375122
994,0.05654287338256836
995,0.05110345408320427
996,0.060641225427389145
997,0.05069408565759659
998,0.06382054090499878
999,0.05151627957820892
1000,0.05816737562417984
1001,0.055834125727415085
1002,0.05507970601320267
1003,0.05464275926351547
1004,0.05464911088347435
1005,0.053653717041015625
1006,0.06001458689570427
1007,0.0468967966735363
1008,0.06060389429330826
1009,0.04964209347963333
1010,0.0631360337138176
1011,0.05143076181411743
1012,0.06533800065517426
1013,0.04641612991690636
1014,0.0639510527253151
1015,0.0545659065246582
1016,0.05898740142583847
1017,0.05494777113199234
1018,0.050605013966560364
1019,0.06709432601928711
1020,0.05189305543899536
1021,0.06384753435850143
1022,0.04739202931523323
1023,0.06303089112043381
1024,0.05942559242248535
1025,0.06475000828504562
1026,0.05462541803717613
1027,0.06138104572892189
1028,0.05504526570439339
1029,0.05270373076200485
1030,0.05836937204003334
1031,0.05183560028672218
1032,0.06234999746084213
1033,0.054746415466070175
1034,0.055805426090955734
1035,0.053114138543605804
1036,0.05560101568698883
1037,0.05635673925280571
1038,0.051919009536504745
1039,0.05135412886738777
1040,0.06337597966194153
1041,0.045206792652606964
1042,0.07238398492336273
1043,0.05370660498738289
1044,0.06542617082595825
1045,0.06299988925457001
1046,0.05596848577260971
1047,0.05655606836080551
1048,0.056264009326696396
1049,0.05767105519771576
1050,0.05767422914505005
1051,0.05893184617161751
1052,0.045394305139780045
1053,0.07901769131422043
1054,0.05130475014448166
1055,0.06999873369932175
1056,0.055787861347198486
1057,0.06669113785028458
1058,0.05154692009091377
1059,0.06397569924592972
1060,0.058572918176651
1061,0.060577839612960815
1062,0.05267084017395973
1063,0.068012535572052
1064,0.05502298101782799
1065,0.05308375880122185
1066,0.06836241483688354
1067,0.049634553492069244
1068,0.06557836383581161
1069,0.05936324968934059
1070,0.048854321241378784
1071,0.0719175711274147
1072,0.051850076764822006
1073,0.0626731887459755
1074,0.06032975763082504
1075,0.06450635939836502
1076,0.052053771913051605
1077,0.06548058241605759
1078,0.05203244462609291
1079,0.06546489149332047
1080,0.05543895065784454
1081,0.0633956789970398
1082,0.05907249450683594
1083,0.051780883222818375
1084,0.05972917005419731
1085,0.046543482691049576
1086,0.07588797062635422
1087,0.05515677109360695
1088,0.06094345822930336
1089,0.06303911656141281
1090,0.06141208857297897
1091,0.05790490284562111
1092,0.06456191837787628
1093,0.05171297863125801
1094,0.06498964130878448
1095,0.06043403595685959
1096,0.058148887008428574
1097,0.061355412006378174
1098,0.05919678509235382
1099,0.06761860102415085
1100,0.050453756004571915
1101,0.06249530240893364
1102,0.05917861685156822
1103,0.055943384766578674
1104,0.048292819410562515
1105,0.0686793178319931
1106,0.052425216883420944
1107,0.06503833830356598
1108,0.06073157489299774
1109,0.055703625082969666
1110,0.06010134518146515
1111,0.055978141725063324
1112,0.058650266379117966
1113,0.05192997306585312
1114,0.0570918507874012
1115,0.056583650410175323
1116,0.04752016067504883
1117,0.05928274989128113
1118,0.050819333642721176
1119,0.05609188601374626
1120,0.05138419196009636
1121,0.05215178057551384
1122,0.05342787131667137
1123,0.05018560588359833
1124,0.051300399005413055
1125,0.050593070685863495
1126,0.04837439954280853
1127,0.05576237663626671
1128,0.04314557462930679
1129,0.05768546089529991
1130,0.046261366456747055
1131,0.06423605233430862
1132,0.04698296636343002
1133,0.06164049729704857
1134,0.0505283884704113
1135,0.06133861839771271
1136,0.05218502879142761
1137,0.06295695155858994
1138,0.053090572357177734
1139,0.05111861974000931
1140,0.05116305872797966
1141,0.05057268217206001
1142,0.05455746874213219
1143,0.046393733471632004
1144,0.05777556076645851
1145,0.05029986426234245
1146,0.048544369637966156
1147,0.05656633526086807
1148,0.050279341638088226
1149,0.05724508687853813
1150,0.049028534442186356
1151,0.059569668024778366
1152,0.048378944396972656
1153,0.049319129437208176
1154,0.053438324481248856
1155,0.04970024898648262
1156,0.051439762115478516
1157,0.051078930497169495
1158,0.05150702968239784
1159,0.05171407759189606
1160,0.051981519907712936
1161,0.05095595866441727
1162,0.04880129545927048
1163,0.04245536029338837
1164,0.054481178522109985
1165,0.04279123619198799
1166,0.06372646242380142
1167,0.041774190962314606
1168,0.06956116855144501
1169,0.04848703742027283
1170,0.08051246404647827
1171,0.07001905888319016
1172,0.05136620253324509
1173,0.06851208955049515
1174,0.05923454090952873
1175,0.06113818660378456
1176,0.05464063957333565
1177,0.05816970020532608
1178,0.05393434315919876
1179,0.05518762394785881
1180,0.050584692507982254
1181,0.05620347335934639
1182,0.04846058040857315
1183,0.05459241941571236
1184,0.05326041206717491
1185,0.050182174891233444
1186,0.05370581895112991
1187,0.0499233640730381
1188,0.04993690922856331
1189,0.0477987602353096
1190,0.05119306966662407
1191,0.04428238421678543
1192,0.04559122771024704
1193,0.05108190327882767
1194,0.05073991045355797
1195,0.04644447937607765
1196,0.050906818360090256
1197,0.045719046145677567
1198,0.05707552284002304
1199,0.05037916079163551
1200,0.04994026944041252
1201,0.045143187046051025
1202,0.05242561176419258
1203,0.04263302683830261
1204,0.055407535284757614
1205,0.045764997601509094
1206,0.04926644638180733
1207,0.043926842510700226
1208,0.042939670383930206
1209,0.05573439225554466
1210,0.039503224194049835
1211,0.060773033648729324
1212,0.04328316077589989
1213,0.0642547607421875
1214,0.05966552346944809
1215,0.0636347159743309
1216,0.06254120916128159
1217,0.05717303976416588
1218,0.05786268413066864
1219,0.04979541525244713
1220,0.057869233191013336
1221,0.04567272961139679
1222,0.06393266469240189
1223,0.05038167163729668
1224,0.06097344309091568
1225,0.058623723685741425
1226,0.049642108380794525
1227,0.05322431027889252
1228,0.05422717332839966
1229,0.04780343919992447
1230,0.05535145103931427
1231,0.053527526557445526
1232,0.04802224040031433
1233,0.062008995562791824
1234,0.04489678516983986
1235,0.0560481920838356
1236,0.04806731641292572
1237,0.055599890649318695
1238,0.05103711038827896
1239,0.052339062094688416
1240,0.05108858272433281
1241,0.05488496646285057
1242,0.0458819717168808
1243,0.05148947983980179
1244,0.04857274889945984
1245,0.04901314899325371
1246,0.05715043470263481
1247,0.04627050459384918
1248,0.05254875868558884
1249,0.04569404944777489
1250,0.049294907599687576
1251,0.05058808997273445
